comment_id,polarity,text,created_at_gold,author_login_gold,owner,repo,commit_id,author_login_kaiaulu,author_id,body,created_at_kaiaulu,updated_at
437112,0,"    // check level requirement     if (prof && GetSession()->GetSecurity() < sWorld.getConfig(CONFIG_UINT32_TRADE_SKILL_GMIGNORE_LEVEL))         if (getLevel() < trainer_spell->reqLevel)             return TRAINER_SPELL_RED;  А если это не профессия, """,2011-06-18 00:46:51,SeTM,mangos,MaNGOS,7241655fe2470ffd66abc523c69913c25c11b9eb,SeTM,31609,"```
// check level requirement
if (prof && GetSession()->GetSecurity() < sWorld.getConfig(CONFIG_UINT32_TRADE_SKILL_GMIGNORE_LEVEL))
    if (getLevel() < trainer_spell->reqLevel)
        return TRAINER_SPELL_RED;
```

А если это не профессия, а обычный классовый спелл? Проверки на уровень не будет?)
",2011-06-18T12:46:51Z,2011-06-18T12:46:51Z
424532,0,"Can any tell how much is CPU load in % on clean mangos, with ~100 players?""",2011-06-09 22:49:44,Faq,mangos,MaNGOS,6d0667fb72827b7ad23096dc04def141c12ecaae,Faq,322016,"Can any tell how much is CPU load in % on clean mangos, with ~100 players?
",2011-06-10T10:49:44Z,2011-06-10T10:49:44Z
384954,0,"I can't imagine how operator void* can replace it, because &m_guid is never null.""",2011-05-15 19:57:00,zergtmn,mangos,MaNGOS,19ee350da4b259fe5f290ee0d3ccb5f4333b0cc4,technoir42,119192,"I can't imagine how operator void\* can replace it, because &m_guid is never null.
",2011-05-16T07:57:00Z,2011-05-16T07:57:00Z
384014,0,"I asked about this before, got answered """"omitted in purpose to avoid bad implicit casts""""""",2011-05-14 16:11:21,darkstalker,mangos,MaNGOS,b41bf585fa80fa961d7c7580c5acedcda4456575,wolfiestyle,356503,"I asked about this before, got answered ""omitted in purpose to avoid bad implicit casts""
",2011-05-15T04:11:21Z,2011-05-15T04:11:21Z
344266,0,"pet::Update call Creature::Update and in creature update before chnages exist explcit assign different value to regentTimer In some cases Pet regen timer updates conflict with unexpected Creature updates and timer never set less that normal diff values. """,2011-04-15 00:12:15,VladimirMangos,mangos,MaNGOS,ba1d88a7d88b9ddde5ba35d057fb6016e156df1a,VladimirMangos,29081,"pet::Update call Creature::Update and in creature update before chnages exist explcit assign different value to regentTimer
In some cases Pet regen timer updates conflict with unexpected Creature updates and timer never set less that normal diff values.
getmangos.com thread have nice log example like  timer value changes.
",2011-04-15T12:12:15Z,2011-04-15T12:12:15Z
263007,1,"> The file src/shared/revision_sql.h must be updated  Fixed in [11116]. Thank you :)""",2011-02-07 00:41:11,VladimirMangos,mangos,MaNGOS,291fe28c1c5874685a87713372416e0a58d1d97f,VladimirMangos,29081,"> The file src/shared/revision_sql.h must be updated

Fixed in [11116]. Thank you :)
",2011-02-07T11:41:11Z,2011-02-07T11:41:11Z
263275,0,"no, ofc. as i say like """"mind vision"""" so just look around in world by target eyes.""",2011-02-07 05:23:32,VladimirMangos,mangos,MaNGOS,291fe28c1c5874685a87713372416e0a58d1d97f,VladimirMangos,29081,"no, ofc. as i say like ""mind vision"" so just look around in world by target eyes.
",2011-02-07T16:23:32Z,2011-02-07T16:23:32Z
242635,0,"     Can't compile X64 under vs2010, returnng this error :   5>d:\mangos\mangos\src\game\spellmgr.cpp(1226): error C4716: 'DoSpellProcEvent::AddEntry' : must return a value""",2011-01-17 01:04:27,Fra298,mangos,MaNGOS,ab0945cafd420ae5d409db55ab7447fd555139f3,Fra298,108855,"```
Can't compile X64 under vs2010, returnng this error : 
```

5>d:\mangos\mangos\src\game\spellmgr.cpp(1226): error C4716: 'DoSpellProcEvent::AddEntry' : must return a value
",2011-01-17T12:04:27Z,2011-01-17T12:04:27Z
242324,0,"need DROP rights on characters db (for TRUNCATE)""",2011-01-16 13:45:18,vermie,mangos,MaNGOS,63638810ee3d636cc9521e8a17ee897d1b8628c4,vermie,238162,"need DROP rights on characters db (for TRUNCATE)
",2011-01-17T00:45:18Z,2011-01-17T00:45:18Z
242205,0,"11018""",2011-01-16 07:27:16,deathart,mangos,MaNGOS,2a0d23ab0947705bc34a6cb2f033b6638a21c2f9,deathart,436468,"11018
",2011-01-16T18:27:16Z,2011-01-16T18:27:16Z
228407,0,"Compile should be fixed in 10938.""",2010-12-29 09:31:08,zergtmn,mangos,MaNGOS,808059e1c0b254d40f912e2f1f5328e829d97c78,technoir42,119192,"Compile should be fixed in 10938.
",2010-12-29T20:31:08Z,2010-12-29T20:31:08Z
190113,0,"this doesn't helps, the problem just modified a bit (for example in one time all totems, all temp enchant and mob corpses are disappears/deleted/despawned in one moment at whole server). I found the originally source of problem - it's 10687, with reverted """,2010-11-09 22:40:18,insider42,mangos,MaNGOS,925318e60faddecccf0eb2dadebc1bab40053415,insider42,137344,"this doesn't helps, the problem just modified a bit (for example in one time all totems, all temp enchant and mob corpses are disappears/deleted/despawned in one moment at whole server). I found the originally source of problem - it's 10687, with reverted both commits seems all works ok.
",2010-11-10T09:40:18Z,2010-11-10T11:51:12Z
170579,0,"post n.40 is dated 03/09/2009 so it's for 3.x""",2010-10-16 23:28:07,Revils,mangos,MaNGOS,ae33712f46e641e676f57709469bab0409dcc9ce,Revils,142126,"post n.40 is dated 03/09/2009 so it's for 3.x
",2010-10-17T11:28:07Z,2010-10-17T11:28:28Z
159897,0,"I'm getting this on linux: ../../../src/game/Object.h:521:7: warning: no newline at end of file""",2010-10-01 03:06:25,Revils,mangos,MaNGOS,e0d14818d9c81db6af264809dbfdde2b7f1e1417,Revils,142126,"I'm getting this on linux:
../../../src/game/Object.h:521:7: warning: no newline at end of file
",2010-10-01T15:06:25Z,2010-10-01T15:06:25Z
140073,0,"Why was these not added to a Update SQL?""",2010-09-03 02:31:23,Singlem,mangos,MaNGOS,928f361595cb84ec1e8359862ec23cd4aaa2a665,Singlem,216122,"Why was these not added to a Update SQL?
",2010-09-03T14:31:23Z,2010-09-03T14:31:23Z
124263,0,"yes, i fix some typos already locally while prepare next step commit for chat command parsing""",2010-08-06 05:09:04,VladimirMangos,mangos,MaNGOS,d486072053f8e057caad6c08ff010837993b6616,VladimirMangos,29081,"yes, i fix some typos already locally while prepare next step commit for chat command parsing
",2010-08-06T17:09:04Z,2010-08-06T17:09:04Z
120997,1,"We already have the possibility to script instanced map, no reason to script it more than once i assume :)""",2010-08-01 09:48:07,NoFantasy,mangos,MaNGOS,b0ec7e16b0900710f756b26e6f61d43036345ff4,NoFantasy,28895,"We already have the possibility to script instanced map, no reason to script it more than once i assume :)
",2010-08-01T21:48:07Z,2010-08-01T21:48:07Z
93132,0,"game.lib(Object.obj)""""  Do a clean build.""",2010-06-12 05:24:10,akreao,mangos,MaNGOS,0503742083ece6b39cbc376db98681d10fc183c8,akreao,74007,"""game.lib(Object.obj)""

Do a clean build.
",2010-06-12T17:24:10Z,2010-06-12T17:24:10Z
93016,0,"Wrong merge conflict solving? double existing definition of SetAuraMaxDuration(maxduration); (check if there are 2, remove one of those lines)""",2010-06-12 00:39:44,Darkrulerz,mangos,MaNGOS,0503742083ece6b39cbc376db98681d10fc183c8,DarkYodah,188294,"Wrong merge conflict solving?
double existing definition of SetAuraMaxDuration(maxduration); (check if there are 2, remove one of those lines)
",2010-06-12T12:39:44Z,2010-06-12T12:39:44Z
81990,0,"Hmm, i not change this part in commit. As in old way work it 1) need looting all before skinning 2) if creature _can_ have loot it show loot window (possible empty) 3) if for creature not set any loot then skining allowed from start  If you point that loot""",2010-05-19 10:33:40,VladimirMangos,mangos,MaNGOS,fffbddb5888c8cebc1e0e933d29a5e49470bc70a,VladimirMangos,29081,"Hmm, i not change this part in commit. As in old way work it
1) need looting all before skinning
2) if creature _can_ have loot it show loot window (possible empty)
3) if for creature not set any loot then skining allowed from start

If you point that loot windows _always must be show before skining for any skining case, then
I not sure that this need fixed, at least it can be in lowlest prio, maybe infinity ;)
",2010-05-19T22:33:40Z,2010-05-19T22:34:07Z
80487,0,"It fix thing at level that exist at this moment. Apply more generic sollutions is another porblem not related to this specific problem. Added code in same way as old will be reused and not big affected in more generic use applied.   One from really bad thi""",2010-05-17 00:26:12,VladimirMangos,mangos,MaNGOS,05ca9ff771731f96cedbb0f90ef6ebd59022f2cb,VladimirMangos,29081,"It fix thing at level that exist at this moment. Apply more generic sollutions is another porblem not related to this specific problem. Added code in same way as old will be reused and not big affected in more generic use applied. 

One from really bad things as i already say mix different problems fixing in one code changes.
",2010-05-17T12:26:12Z,2010-05-17T12:27:50Z
79892,0,"X-53 Touring Rocket (New RAF reward) uses the same mechanic as these mounts. It's a two-seater though, so I don't know how you'll deal with that. Probably just not be able to use the second seat, which is treated as a vehicle.""",2010-05-15 01:49:20,Olynn,mangos,MaNGOS,5fdb9b7cf4423915f6a131dd7fd64010594eada9,Olynn,248901,"X-53 Touring Rocket (New RAF reward) uses the same mechanic as these mounts. It's a two-seater though, so I don't know how you'll deal with that. Probably just not be able to use the second seat, which is treated as a vehicle.
",2010-05-15T13:49:20Z,2010-05-15T13:49:20Z
76379,0,"Why by default set 1 ?""",2010-05-07 15:09:11,Butch3r,mangos,MaNGOS,1d1ec20a02eccb9fb3fd43156146f7e71b482c19,Butch3r,33446,"Why by default set 1 ?
",2010-05-08T03:09:11Z,2010-05-08T03:09:11Z
76547,0,"yes, i'm a little confuse too with this commit, what exactly clean?""",2010-05-08 02:48:19,nanouniko,mangos,MaNGOS,1d1ec20a02eccb9fb3fd43156146f7e71b482c19,nanouniko,61754,"yes, i'm a little confuse too with this commit, what exactly clean?
",2010-05-08T14:48:19Z,2010-05-08T14:48:19Z
66475,0,"chnage not affect code work, it just use singed int for avoid build warning.  Spell::EffectSchoolDMG too big for find source of crash by function name. Need exactly line number for not modifed sources.""",2010-04-14 10:34:30,VladimirMangos,mangos,MaNGOS,47e89d3f8b18198765001d60e012f0ebaefe01db,VladimirMangos,29081,"chnage not affect code work, it just use singed int for avoid build warning.

Spell::EffectSchoolDMG too big for find source of crash by function name. Need exactly line number for not modifed sources.
",2010-04-14T22:34:30Z,2010-04-14T22:35:32Z
64726,0,"Can someone provide proper SQL for gossip working?""",2010-04-10 06:11:55,Andrewzz,mangos,MaNGOS,ff03b1fcd0f2ddab9942d44378a758e5918ee998,Andrewzz,161734,"Can someone provide proper SQL for gossip working?
",2010-04-10T18:11:55Z,2010-04-10T18:11:55Z
54485,1,"a bit;) i'm gonna check it again temp i modified it with mover_guid.... dunno if that works but server uptime 13 h so far...""",2010-03-10 21:32:55,roby10,mangos,MaNGOS,fcfea70b7dcde1013fccbe670a8ff5bb6c63f722,roby10,97956,"a bit;) i'm gonna check it again temp i modified it with mover_guid.... dunno if that works but server uptime 13 h so far...
",2010-03-11T08:32:55Z,2010-03-11T08:32:55Z
56458,0,"this commit caused crash on totem summon http://paste2.org/p/716069""",2010-03-18 00:31:20,DrKLO,mangos,MaNGOS,7661fe98398107a968c68d1a346002a70db772b1,DrKLO,69369,"this commit caused crash on totem summon
http://paste2.org/p/716069
",2010-03-18T11:31:20Z,2010-03-18T11:31:20Z
50502,1,"ok, thanks for confirmation.""",2010-02-24 07:36:47,VladimirMangos,mangos,MaNGOS,1eec3cbcaff0b044507718345d485bcf40d579d7,VladimirMangos,29081,"ok, thanks for confirmation.
",2010-02-24T18:36:47Z,2010-02-24T18:36:47Z
49894,1,"Thanks for this   =D""",2010-02-22 08:16:04,Andrewzz,mangos,MaNGOS,cf4bec609ed00a8f2edfb4b3e1fd699c2d029980,Andrewzz,161734,"Thanks for this   =D
",2010-02-22T19:16:04Z,2010-02-22T19:16:04Z
49512,2,"Relax TGM. They just do it to break our patch files and screw with our custom stuff.""",2010-02-20 08:49:46,SkyFire,mangos,MaNGOS,0e3b2bc8392fa41ba1126c1e55a7aee1343d0e38,SkyFire,32227,"Relax TGM.
They just do it to break our patch files and screw with our custom stuff.
",2010-02-20T19:49:46Z,2010-02-20T19:49:46Z
47677,1,"Nice work !""",2010-02-12 10:49:05,tendonsie,mangos,MaNGOS,12987be49b588558bbb2f8c5b2b813ec3224f8b3,tendonsie,35257,"Nice work !
",2010-02-12T21:49:05Z,2010-02-12T21:49:05Z
46097,1,"sounds like a good plan to me... i belive the term that comes to mind then is """"put up or ...."""" you know the rest...""",2010-02-06 05:37:37,3raZar3,mangos,MaNGOS,fbac195484901674f41104abd105aa4d9958f12a,3raZar3,168097,"sounds like a good plan to me... i belive the term that comes to mind then is ""put up or ...."" you know the rest...
",2010-02-06T16:37:37Z,2010-02-06T16:37:37Z
45348,1,"Graz! ;)""",2010-02-02 14:57:18,Butch3r,mangos,MaNGOS,aff0a4807178cdc6ebc2e3fa0e5adfba8d6e4779,Butch3r,33446,"Graz! ;)
",2010-02-03T01:57:18Z,2010-02-03T01:57:18Z
46113,0," Lutik, you are right. this is not problem base at fact that currently we use 0 as highguid for players, but anyway wrong way extract low guid. Specially because at off servers used <>0 high guid for players and possible we also switch to at some moment.""",2010-02-06 06:18:42,VladimirMangos,mangos,MaNGOS,feb8f13e457ea72affdbe90bcd1f84485cd8ee31,VladimirMangos,29081," Lutik, you are right. this is not problem base at fact that currently we use 0 as highguid for players, but anyway wrong way extract low guid.
Specially because at off servers used <>0 high guid for players and possible we also switch to at some moment.

In [9315]. Thank you.
",2010-02-06T17:18:42Z,2010-02-06T17:18:42Z
40577,1,"Thanks :) ^^""",2010-01-01 03:37:49,morphau,mangos,MaNGOS,9a60fd80bbc32abb9c55beb9c67264492205702c,morphau,96575,"Thanks :) ^^
",2010-01-01T14:37:49Z,2010-01-01T14:37:49Z
40212,0,"As i know warlock's pets is permanent pets and should follow to owner if owner is mounted (this how it works on blizz servers), so with this                  if (pet->IsPermanentPetFor((Player*)this))                     ((Player*)this)->UnsummonPetTempo""",2009-12-29 00:38:56,insider42,mangos,MaNGOS,ed2abc70045c39483e5178a6adf369878d91a7eb,insider42,137344,"As i know warlock's pets is permanent pets and should follow to owner if owner is mounted (this how it works on blizz servers), so with this 
                if (pet->IsPermanentPetFor((Player_)this))
                    ((Player_)this)->UnsummonPetTemporaryIfAny();
you will broke this thing

maybe you just confused this checks and should be
            // Normal case (Unsummon only guardians)
            else
            {
                if (Pet\* pet = GetPet())
                    pet->ApplyModeFlags(PET_MODE_DISABLE_ACTIONS,true);
                else
                    ((Player*)this)->UnsummonPetTemporaryIfAny();
            }
instead?

or just this
           // Normal case
            else if (Pet\* pet = GetPet())
                pet->ApplyModeFlags(PET_MODE_DISABLE_ACTIONS,true);
",2009-12-29T11:38:56Z,2009-12-29T11:38:56Z
39909,1,"in [9069] removed. Thank you :)""",2009-12-25 08:27:39,VladimirMangos,mangos,MaNGOS,6db900b3a7df183c85ed6cfaacb5582fad99474f,VladimirMangos,29081,"in [9069] removed. Thank you :)
",2009-12-25T19:27:39Z,2009-12-25T19:27:39Z
38969,0,"Remember to update 3.3.0 branch so it supports 3.3.0 again!""",2009-12-16 16:46:08,Patman64,mangos,MaNGOS,8252940c22da9532ceacb1c3cc23f42e8d47fa13,PatSmuk,75297,"Remember to update 3.3.0 branch so it supports 3.3.0 again!
",2009-12-17T03:46:08Z,2009-12-17T03:46:08Z
39033,1,"thanks, sounds good.. i thought all those forms aren't used anymore.. we was thinking about: if player should be allowed to use other spells besides those from the form (pm'ed you also about this)""",2009-12-17 05:03:04,balrok,mangos,MaNGOS,f50efa614ae4e4ae8a73e96b65443ea6156c6c9b,balrok,29128,"thanks, sounds good.. i thought all those forms aren't used anymore..
we was thinking about: if player should be allowed to use other spells besides those from the form
(pm'ed you also about this)
",2009-12-17T16:03:04Z,2009-12-17T16:03:04Z
30653,0,"with (a XOR b) if a and b are the same number the result is 0 and else its different of zero. Here its used for compare isAlive with IsDeathOnlySpell""",2009-09-29 03:01:35,Opterman,mangos,MaNGOS,e294da6bbf004ac1124db9e6cb1ce0b780277f5d,gaussianrecurrence,73309,"with (a XOR b) if a and b are the same number the result is 0 and else its different of zero. Here its used for compare isAlive with IsDeathOnlySpell
",2009-09-29T15:01:35Z,2009-09-29T15:01:35Z
30032,0,"Talent 64129 should trigger only with spell 17 and ranks too.""",2009-09-19 03:27:46,lfad,mangos,MaNGOS,cfedc80120ccf3433029d45092dd9124a329d7c0,lfad,128957,"Talent 64129 should trigger only with spell 17 and ranks too.
",2009-09-19T15:27:46Z,2009-09-19T15:27:46Z
24284,0,"In sql file. """"Ste free talent pointes"""" => """"Set free talent points""""""",2009-06-24 00:32:04,Neo2003,mangos,MaNGOS,f576f0a11981899efa8049ef694ffaecf9645fba,Neo2003,28825,"In sql file.
""Ste free talent pointes"" => ""Set free talent points""
",2009-06-24T12:32:04Z,2009-06-24T12:32:04Z
18170,0,"Error when applying 7615_01_mangos_command.sql.  The:  CHANGE COLUMN required_7568_01_mangos_spell_proc_event required_7615_01_mangos_command bit;  The last SQL file for mangos-0.12 was """"7565_01_mangos_mangos_string.sql"""" """,2009-04-04 13:28:23,henhouse,mangos,MaNGOS,7dc21a085b0d10a090bdde450a4e29ffe9234102,henhouse,30731,"Error when applying 7615_01_mangos_command.sql.

The:

CHANGE COLUMN required_7568_01_mangos_spell_proc_event required_7615_01_mangos_command bit;

The last SQL file for mangos-0.12 was ""7565_01_mangos_mangos_string.sql""
",2009-04-05T01:28:23Z,2009-04-05T01:28:23Z
1762076,2,"Godspeed Schmoo! :'(""",2012-08-24 04:16:32,HerrTrigger,mangos,MaNGOS,493dfc2ea08bf315dfe67358d330ca9fb2d09587,HerrTrigger,915446,"Godspeed Schmoo! :'(
",2012-08-24T16:16:32Z,2012-08-24T16:16:32Z
1606349,2,"Yes I am aware of this :(  But I got really fed up by always hiding patches into cleanup code. Hence I went for one big flush..  Also there are currently no important patches waiting for review so I would not hurt contributors (who are the ones that i coun""",2012-07-19 09:38:48,Schmoozerd,mangos,MaNGOS,3ab28d222e83bef1cd9b23bdd84eb2d1b7318deb,Schmoozerd,299104,"Yes I am aware of this :(

But I got really fed up by always hiding patches into cleanup code.
Hence I went for one big flush..

Also there are currently no important patches waiting for review so I would not hurt contributors (who are the ones that i count)
",2012-07-19T21:38:48Z,2012-07-19T21:38:48Z
1607653,2,"Githubs eats my comments =(""",2012-07-19 18:12:02,Zakamurite,mangos,MaNGOS,3ab28d222e83bef1cd9b23bdd84eb2d1b7318deb,Zakamurite,489591,"Githubs eats my comments =(
",2012-07-20T06:12:02Z,2012-07-20T06:12:02Z
1598307,2,"ah you mean the removegraveyard? that was xfurry's :(""",2012-07-18 01:35:04,stfx,mangos,MaNGOS,fb1392b3cdab9b70f5497aab73a1babde515d5e0,DomGries,341158,"ah you mean the removegraveyard? that was xfurry's :(
",2012-07-18T13:35:04Z,2012-07-18T13:35:04Z
1586940,2,"obviously :( And fixed in 12052""",2012-07-16 03:22:44,Schmoozerd,mangos,MaNGOS,9deb329d21aacb7cbe8e64ba4510feeb3428522d,Schmoozerd,299104,"obviously :(
And fixed in 12052
",2012-07-16T15:22:44Z,2012-07-16T20:14:00Z
1582698,2,"yes, this is at least a source.  Remains to figure if this is a good one or not :(""",2012-07-15 01:49:27,Schmoozerd,mangos,MaNGOS,16f03b4c8420dba7cd44531d79668ad97cbdfae9,Schmoozerd,299104,"yes, this is at least a source.

Remains to figure if this is a good one or not :(
",2012-07-15T13:49:27Z,2012-07-15T13:49:27Z
1534416,2,"your don't understand me :( see https://github.com/mangosR2/mangos/commit/7d2fb98deda53695056c5861105c9acfb4c68c50""",2012-07-03 05:49:47,rsa,mangos,MaNGOS,f761a3acc8e24cedc46b5e81b0bc88812497ee86,rsa,148874,"your don't understand me :( see https://github.com/mangosR2/mangos/commit/7d2fb98deda53695056c5861105c9acfb4c68c50
",2012-07-03T17:49:47Z,2012-07-03T17:49:47Z
1447332,2,"<offtopic> sorry for this post here :( In forum you have very nice post about Mangos in production servers make by Kero, is possible to move it to the mangos' wiki? </offtopic>""",2012-06-12 02:56:52,raynar,mangos,MaNGOS,c709959bc4db4163d4d81e5e2c2cca49f715ea34,raynar,140097,"<offtopic>
sorry for this post here :(
In forum you have very nice post about Mangos in production servers make by Kero, is possible to move it to the mangos' wiki?
</offtopic>
",2012-06-12T14:56:52Z,2012-06-12T14:56:52Z
942730,2,"Ah, yes, sorry for bothering ;/""",2012-02-07 10:04:54,michalpolko,mangos,MaNGOS,dfa3d9a086e55d81428652074b48cff37aeeacf2,michalpolko,209975,"Ah, yes, sorry for bothering ;/
",2012-02-07T21:04:54Z,2012-02-07T21:04:54Z
918185,2,"yes, sure, thank you - copy and paste from go instead unit :(""",2012-01-31 02:28:18,Schmoozerd,mangos,MaNGOS,48f5a8c6b4cee3e924e684794b4a3868c54baf4f,Schmoozerd,299104,"yes, sure, thank you - copy and paste from go instead unit :(
",2012-01-31T13:28:18Z,2012-01-31T13:28:18Z
872317,2,"thanks @Schmoozerd, i wanted to do it but didn't find my old command anymore and then forgot about it... :( *blames everyone else and the whole world and wanders off again*""",2012-01-16 11:02:17,DasBlub,mangos,MaNGOS,1e35033c12a6f506a865ddbba5d936c107ce0d1a,DasBlub,32297,"thanks @Schmoozerd, i wanted to do it but didn't find my old command anymore and then forgot about it... :(
_blames everyone else and the whole world and wanders off again_
",2012-01-16T22:02:17Z,2012-01-16T22:02:17Z
872375,2,"don't be so lazy Btw, command was easy to find with git log --grep=""""copyr"""" :P  @PSZ then it might be possible that binary files would be changed :(""",2012-01-16 11:19:50,Schmoozerd,mangos,MaNGOS,1e35033c12a6f506a865ddbba5d936c107ce0d1a,Schmoozerd,299104,"don't be so lazy
Btw, command was easy to find with git log --grep=""copyr"" :P

@PSZ
then it might be possible that binary files would be changed :(
",2012-01-16T22:19:50Z,2012-01-16T22:19:50Z
710351,2,"because I forgot to ammend them to the patch :( Thank you for noting and zergtmn for fixing.""",2011-11-10 20:42:33,Schmoozerd,mangos,MaNGOS,ab8383d9fe6aa025217c17ad3bffc29015dc3139,Schmoozerd,299104,"because I forgot to ammend them to the patch :(
Thank you for noting and zergtmn for fixing.
",2011-11-11T07:42:33Z,2011-11-11T07:42:33Z
654486,2,"Error compilation under linux :( """,2011-10-16 04:26:58,morphau,mangos,MaNGOS,a81eb7ff60f0950d53d4611ddd6d068a0d26fb99,morphau,96575,"Error compilation under linux :(
",2011-10-16T16:26:58Z,2011-10-16T16:26:58Z
